Identifier	Character	Dialogue	Filename	Line Number
tutorial_chat_outgoing_y_ce0e13ad	y	Huahhhh......	game/tutorial_day_scripts/tutorial_5_coffee.rpy	495
tutorial_chat_outgoing_y_d1a433aa	y	noooooooooooooo.....	game/tutorial_day_scripts/tutorial_5_coffee.rpy	495
tutorial_chat_outgoing_y_8506c882	y	I'm sorry... I can't talk to you right now.	game/tutorial_day_scripts/tutorial_5_coffee.rpy	495
tutorial_chat_outgoing_y_3ed8b1d9	y	My heart's about to explode...	game/tutorial_day_scripts/tutorial_5_coffee.rpy	495
tutorial_chat_outgoing_y_3e49edff	y	Even if you don't hear from me... it'll be fine...	game/tutorial_day_scripts/tutorial_5_coffee.rpy	495
tutorial_chat_outgoing_y_93174d33	y	Even if I faint, I'll faint at home.	game/tutorial_day_scripts/tutorial_5_coffee.rpy	495
tutorial_chat_outgoing_y_74493bbf	y	...Even if I faint... I'll resurrect myself...	game/tutorial_day_scripts/tutorial_5_coffee.rpy	495
tutorial_chat_outgoing_y_a659ece7	y	Please... God of Games... Let me play LOLOL tonight...	game/tutorial_day_scripts/tutorial_5_coffee.rpy	495
tutorial_chat_outgoing_y_f787326f	y	Please cure me of this strange disease...!!!	game/tutorial_day_scripts/tutorial_5_coffee.rpy	495
tutorial_chat_outgoing_y_115834c0	y	I... (sniffling) I have to go wipe off my snot. Bye...	game/tutorial_day_scripts/tutorial_5_coffee.rpy	495
coffee1_e7142ade	m	I like talking to you too meow!	game/tutorial_day_scripts/tutorial_5_coffee.rpy	533
coffee1_2d360271	s	<3 <3 <3	game/tutorial_day_scripts/tutorial_5_coffee.rpy	538
coffee1_e3316f31	s	Agent 707 will do his best to come to the chatroom more often meow!	game/tutorial_day_scripts/tutorial_5_coffee.rpy	539
coffee1_5070150c	m	I feel bad for Yoosung though...	game/tutorial_day_scripts/tutorial_5_coffee.rpy	542
coffee1_392023ba	s	Nah~ he'll be fine	game/tutorial_day_scripts/tutorial_5_coffee.rpy	546
coffee1_4ab88171	s	I'm sure he'd be happy you're worried for him tho lolol	game/tutorial_day_scripts/tutorial_5_coffee.rpy	547
coffee2_d4736fd9	m	Drink that chocolate milk!	game/tutorial_day_scripts/tutorial_5_coffee.rpy	557
coffee2_e766b4b3	y	I will!! I bought a lot of it...	game/tutorial_day_scripts/tutorial_5_coffee.rpy	559
coffee2_2d2a4db5	y	It could be worse... I could've had classes tomorrow T_T	game/tutorial_day_scripts/tutorial_5_coffee.rpy	560
coffee2_0ec33e73	y	Thanks for worrying.	game/tutorial_day_scripts/tutorial_5_coffee.rpy	561
coffee2_65e4733d	m	You do know Seven's just teasing, right?	game/tutorial_day_scripts/tutorial_5_coffee.rpy	564
coffee2_a52ffa7d	y	I appreciate you trying to comfort me but...	game/tutorial_day_scripts/tutorial_5_coffee.rpy	565
coffee2_f2d7a950	y	You saw the news article he posted, right?	game/tutorial_day_scripts/tutorial_5_coffee.rpy	566
coffee2_7001e6c5	y	And he really does keep track of all the members...	game/tutorial_day_scripts/tutorial_5_coffee.rpy	567
coffee2_327945cf	y	I'm sure it's not a lie.	game/tutorial_day_scripts/tutorial_5_coffee.rpy	568
tutorial_chat_expired_38942b67	s	Phew... I almost died.	game/tutorial_day_scripts/tutorial_5_coffee.rpy	580
tutorial_chat_expired_9da148f7	s	The insane amount of work I have is making me so stressed...	game/tutorial_day_scripts/tutorial_5_coffee.rpy	582
tutorial_chat_expired_b68e8901	s	How do I get rid of this stress...?!	game/tutorial_day_scripts/tutorial_5_coffee.rpy	583
tutorial_chat_expired_fce7cd8d	y	Hey Seven	game/tutorial_day_scripts/tutorial_5_coffee.rpy	584
tutorial_chat_expired_4dfe3adb	s	heya	game/tutorial_day_scripts/tutorial_5_coffee.rpy	585
tutorial_chat_expired_bd73dcf5	y	Try learning how to make coffee like me.	game/tutorial_day_scripts/tutorial_5_coffee.rpy	586
tutorial_chat_expired_caa13094	y	I think it can help you to de-stress.	game/tutorial_day_scripts/tutorial_5_coffee.rpy	587
tutorial_chat_expired_e07c6c0d	s	Coffee...?	game/tutorial_day_scripts/tutorial_5_coffee.rpy	588
tutorial_chat_expired_c55c3fe4	s	Ur learning how to make coffee...???	game/tutorial_day_scripts/tutorial_5_coffee.rpy	589
tutorial_chat_expired_83090b7f	y	Yup^^	game/tutorial_day_scripts/tutorial_5_coffee.rpy	590
tutorial_chat_expired_4bd31dde	s	No way. U can't.	game/tutorial_day_scripts/tutorial_5_coffee.rpy	591
tutorial_chat_expired_ac17dec1	y	What?	game/tutorial_day_scripts/tutorial_5_coffee.rpy	593
tutorial_chat_expired_be04b4b5	s	Did u drink the coffee already!?!?!?!?	game/tutorial_day_scripts/tutorial_5_coffee.rpy	594
tutorial_chat_expired_7671312f	y	Yeah... Why?	game/tutorial_day_scripts/tutorial_5_coffee.rpy	595
tutorial_chat_expired_211ae3a5	s	Big trouble...	game/tutorial_day_scripts/tutorial_5_coffee.rpy	596
tutorial_chat_expired_0ec20f27	y	What trouble?	game/tutorial_day_scripts/tutorial_5_coffee.rpy	597
tutorial_chat_expired_1609e1e3	s	It's...	game/tutorial_day_scripts/tutorial_5_coffee.rpy	598
tutorial_chat_expired_b3af92dc	s	So I check the health reports of all the members, yeah...?	game/tutorial_day_scripts/tutorial_5_coffee.rpy	599
tutorial_chat_expired_aa018ded	y	Okay... Ur not saying that I can't dringak coffxee, r u?	game/tutorial_day_scripts/tutorial_5_coffee.rpy	600
tutorial_chat_expired_d4010fd8	y	*drink coffee ?	game/tutorial_day_scripts/tutorial_5_coffee.rpy	601
tutorial_chat_expired_0c608b65	s	No... U can never ever!!! drink coffee.	game/tutorial_day_scripts/tutorial_5_coffee.rpy	602
tutorial_chat_expired_92c74b43	s	Seeing ur typos above, ur symptoms are showing already.	game/tutorial_day_scripts/tutorial_5_coffee.rpy	603
tutorial_chat_expired_a3a9381c	y	Nah	game/tutorial_day_scripts/tutorial_5_coffee.rpy	604
tutorial_chat_expired_541c2e06	y	I don't have that kind of allergy.	game/tutorial_day_scripts/tutorial_5_coffee.rpy	605
tutorial_chat_expired_06b6fd51	y	No way~	game/tutorial_day_scripts/tutorial_5_coffee.rpy	606
tutorial_chat_expired_e1554201	s	...	game/tutorial_day_scripts/tutorial_5_coffee.rpy	607
tutorial_chat_expired_8c87ff77	s	I'm sorry.	game/tutorial_day_scripts/tutorial_5_coffee.rpy	608
tutorial_chat_expired_944fa607	s	U've already lost trust in me	game/tutorial_day_scripts/tutorial_5_coffee.rpy	609
tutorial_chat_expired_45ab7ff7	s	so u r not listening.	game/tutorial_day_scripts/tutorial_5_coffee.rpy	610
tutorial_chat_expired_66d17ae3	y	?	game/tutorial_day_scripts/tutorial_5_coffee.rpy	611
tutorial_chat_expired_ee1ae2f3	y	For real?	game/tutorial_day_scripts/tutorial_5_coffee.rpy	612
tutorial_chat_expired_1b15d46b	s	Ur gonna faint. For real.	game/tutorial_day_scripts/tutorial_5_coffee.rpy	613
tutorial_chat_expired_9f6aea3b	y	What??	game/tutorial_day_scripts/tutorial_5_coffee.rpy	614
tutorial_chat_expired_313697ac	s	You are going to faint today.	game/tutorial_day_scripts/tutorial_5_coffee.rpy	615
tutorial_chat_expired_9d4ea209	y	Just by drinking coffee?	game/tutorial_day_scripts/tutorial_5_coffee.rpy	616
tutorial_chat_expired_4726a21b	s	You have the \"Pass Out After Drinking Caffeine Syndrome\"	game/tutorial_day_scripts/tutorial_5_coffee.rpy	617
tutorial_chat_expired_0e880e49	y	Yeah right, that doesn't actually exist!!	game/tutorial_day_scripts/tutorial_5_coffee.rpy	618
tutorial_chat_expired_20fb966c	s	...Don't get so surprised.	game/tutorial_day_scripts/tutorial_5_coffee.rpy	619
tutorial_chat_expired_3b624b1a	y	Okay...	game/tutorial_day_scripts/tutorial_5_coffee.rpy	620
tutorial_chat_expired_44593d44	s	Pass Out After Drinking Caffeine Syndrome	game/tutorial_day_scripts/tutorial_5_coffee.rpy	621
tutorial_chat_expired_6edacf78	s	It	game/tutorial_day_scripts/tutorial_5_coffee.rpy	622
tutorial_chat_expired_0d38c6b5	s	exists	game/tutorial_day_scripts/tutorial_5_coffee.rpy	623
tutorial_chat_expired_aab777d3	s	for sure.	game/tutorial_day_scripts/tutorial_5_coffee.rpy	624
tutorial_chat_expired_c85765f9	s	I look at reports from all over the globe every day.	game/tutorial_day_scripts/tutorial_5_coffee.rpy	625
tutorial_chat_expired_0a4cf2d8	s	common_1	game/tutorial_day_scripts/tutorial_5_coffee.rpy	626
tutorial_chat_expired_b4de5dab	y	!!!	game/tutorial_day_scripts/tutorial_5_coffee.rpy	627
tutorial_chat_expired_fa89e2ee	s	...It's a rare disease.	game/tutorial_day_scripts/tutorial_5_coffee.rpy	628
tutorial_chat_expired_8b8a7164	y	Oh man	game/tutorial_day_scripts/tutorial_5_coffee.rpy	629
tutorial_chat_expired_d845575d	y	What am I gonna do?	game/tutorial_day_scripts/tutorial_5_coffee.rpy	630
tutorial_chat_expired_d6b3150f	y		game/tutorial_day_scripts/tutorial_5_coffee.rpy	631
tutorial_chat_expired_6d8dffce	y	When will I pass out then?	game/tutorial_day_scripts/tutorial_5_coffee.rpy	632
tutorial_chat_expired_f531e95f	s	u'll faint sometime between 9 and 10.	game/tutorial_day_scripts/tutorial_5_coffee.rpy	633
tutorial_chat_expired_d22bf7ff	y	T_T...	game/tutorial_day_scripts/tutorial_5_coffee.rpy	634
tutorial_chat_expired_c9b756ed	y	I guess it could have been worse. I don't have class in the morning.	game/tutorial_day_scripts/tutorial_5_coffee.rpy	635
tutorial_chat_expired_31cd065a	y	I should be home when I pass out at least T_T	game/tutorial_day_scripts/tutorial_5_coffee.rpy	636
tutorial_chat_expired_07064e2d	s	Every cloud has a silver lining.	game/tutorial_day_scripts/tutorial_5_coffee.rpy	637
tutorial_chat_expired_dacb4e0e	y		game/tutorial_day_scripts/tutorial_5_coffee.rpy	638
tutorial_chat_expired_4064004b	y	Thanks for telling me Seven.	game/tutorial_day_scripts/tutorial_5_coffee.rpy	639
tutorial_chat_expired_8d049a3f	s	lol it's nothing.	game/tutorial_day_scripts/tutorial_5_coffee.rpy	640
tutorial_chat_expired_b8096054	s	Call me if something happens.	game/tutorial_day_scripts/tutorial_5_coffee.rpy	641
tutorial_chat_expired_a0d24bb3	s	Oh.	game/tutorial_day_scripts/tutorial_5_coffee.rpy	642
tutorial_chat_expired_ec4e8a67	s	I recommend drinking chocolate milk before u faint.	game/tutorial_day_scripts/tutorial_5_coffee.rpy	643
tutorial_chat_expired_4641a4f7	s	U have to increase ur blood pressure if u want to wake up faster.	game/tutorial_day_scripts/tutorial_5_coffee.rpy	644
tutorial_chat_expired_d34f33f6	s	I'm srsly worried too	game/tutorial_day_scripts/tutorial_5_coffee.rpy	645
tutorial_chat_expired_3b624b1a_1	y	Okay...	game/tutorial_day_scripts/tutorial_5_coffee.rpy	646
tutorial_chat_expired_7c709ce7	y	Thank you.	game/tutorial_day_scripts/tutorial_5_coffee.rpy	647
tutorial_chat_expired_4be2ed75	s		game/tutorial_day_scripts/tutorial_5_coffee.rpy	648
tutorial_chat_expired_67a93589	s	...I'm glad to be of help.	game/tutorial_day_scripts/tutorial_5_coffee.rpy	649
tutorial_chat_expired_648ad273	s	Ur young, so u'll wake up quickly if u do faint, so don't worry too much.	game/tutorial_day_scripts/tutorial_5_coffee.rpy	650
tutorial_chat_expired_3b624b1a_2	y	Okay...	game/tutorial_day_scripts/tutorial_5_coffee.rpy	651
tutorial_chat_expired_fe032721	y	I shouldn't drink coffee anymore.	game/tutorial_day_scripts/tutorial_5_coffee.rpy	652
tutorial_chat_expired_2fee20c0	s	Oh... I got work again.	game/tutorial_day_scripts/tutorial_5_coffee.rpy	653
tutorial_chat_expired_aa2b0fd9	s	Arrgghh!! Stress!!!	game/tutorial_day_scripts/tutorial_5_coffee.rpy	654
tutorial_chat_expired_b665f46e	y	Both Jumin and you,	game/tutorial_day_scripts/tutorial_5_coffee.rpy	655
tutorial_chat_expired_d83a95f5	y	you guys are buried with work.	game/tutorial_day_scripts/tutorial_5_coffee.rpy	656
tutorial_chat_expired_dacb4e0e_1	y		game/tutorial_day_scripts/tutorial_5_coffee.rpy	657
tutorial_chat_expired_3270a263	s	Can't do anything about it... ^^	game/tutorial_day_scripts/tutorial_5_coffee.rpy	658
tutorial_chat_expired_095519c8	s	Then I'll get going.	game/tutorial_day_scripts/tutorial_5_coffee.rpy	659
tutorial_chat_expired_d45510d4	y	Yup!	game/tutorial_day_scripts/tutorial_5_coffee.rpy	660
tutorial_chat_expired_0a97e04a	y	Have a good night!!	game/tutorial_day_scripts/tutorial_5_coffee.rpy	661
tutorial_chat_expired_37cb3879	s	lol	game/tutorial_day_scripts/tutorial_5_coffee.rpy	662
tutorial_chat_expired_05ba4259	y	T_T What am I gonna do...	game/tutorial_day_scripts/tutorial_5_coffee.rpy	664
tutorial_chat_expired_1684360a	y	[name]	game/tutorial_day_scripts/tutorial_5_coffee.rpy	665
tutorial_chat_expired_2d5c9175	y	If I pass out and don't wake up...	game/tutorial_day_scripts/tutorial_5_coffee.rpy	666
tutorial_chat_expired_8653a1ee	y	Please work hard on my behalf	game/tutorial_day_scripts/tutorial_5_coffee.rpy	667
tutorial_chat_expired_7790329c	y	and host the party again.... T_T	game/tutorial_day_scripts/tutorial_5_coffee.rpy	668
tutorial_chat_expired_a2ecc66b	y	I'd better go buy some chocolate milk.	game/tutorial_day_scripts/tutorial_5_coffee.rpy	669
popcorn_chat_67b9eb5f	ju	Zen's written some strange things.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	20
popcorn_chat_60d24f8a	ja		game/tutorial_day_scripts/tutorial_6_meeting.rpy	21
popcorn_chat_bac091ce	ja	There is a meeting with the Women Artists group today.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	22
popcorn_chat_5c382526	ja	I'm telling you this before you come to the office...	game/tutorial_day_scripts/tutorial_6_meeting.rpy	23
popcorn_chat_b512aa1d	ja	The meeting's agenda will be about the \"Loss of the Muse\" exhibition... Please choose a more artistic tie that will suit today's meeting.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	24
popcorn_chat_6916eabb	ju	He's not in his right mind to dream about Elizabeth the 3rd going missing.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	25
popcorn_chat_9107da9d	ja	Isn't it up to him to dream about whatever he wants?	game/tutorial_day_scripts/tutorial_6_meeting.rpy	26
popcorn_chat_7c89f958	ja		game/tutorial_day_scripts/tutorial_6_meeting.rpy	27
popcorn_chat_d61b855e	ju	Don't tell me you believe in his \"psychic\" dream.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	28
popcorn_chat_72bbfa4f	ja	I don't believe in it...	game/tutorial_day_scripts/tutorial_6_meeting.rpy	29
popcorn_chat_6cbac5c3	ja	But why don't you first greet [name] here and then continue talking about the dream.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	30
popcorn_chat_4eb75e93	ju	Oh, [name], hello.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	31
popcorn_chat_ea512bcd	ju	I didn't see you here.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	32
popcorn_chat_731c4e0d	ja	Hello, [name].	game/tutorial_day_scripts/tutorial_6_meeting.rpy	33
popcorn_chat_83576eff	m	Shouldn't you think of a plan to protect Elizabeth the 3rd just in case?	game/tutorial_day_scripts/tutorial_6_meeting.rpy	38
popcorn_chat_34f9cc01	ju	Fantastic idea.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	40
popcorn_chat_7c89f958_1	ja		game/tutorial_day_scripts/tutorial_6_meeting.rpy	46
popcorn_chat_5421c012	ja	This is not the time for that...	game/tutorial_day_scripts/tutorial_6_meeting.rpy	47
popcorn_chat_725f70b5	ju	Perhaps Zen had that dream last night	game/tutorial_day_scripts/tutorial_6_meeting.rpy	48
popcorn_chat_a86d102a	ju	because he harbors feelings towards her.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	49
popcorn_chat_80db44c8	ja	I doubt that is the case, as he left the chatroom saying his nose got itchy.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	50
popcorn_chat_526bbc56	ju	If he has a problem, I'll consider referring him to a therapist.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	51
popcorn_chat_907197b5	ja	I don't think there's a need for that. We are free to imagine whatever we want, after all;;	game/tutorial_day_scripts/tutorial_6_meeting.rpy	52
popcorn_chat_6555a88c	m	Why don't you gift a luxurious cage for Elizabeth the 3rd?	game/tutorial_day_scripts/tutorial_6_meeting.rpy	57
popcorn_chat_eb40a97b	ja	Excuse me? ;;	game/tutorial_day_scripts/tutorial_6_meeting.rpy	59
popcorn_chat_60364563	ja		game/tutorial_day_scripts/tutorial_6_meeting.rpy	60
popcorn_chat_2182fc75	ju	Oh...	game/tutorial_day_scripts/tutorial_6_meeting.rpy	61
popcorn_chat_9f7ce83e	ju	Good idea!	game/tutorial_day_scripts/tutorial_6_meeting.rpy	62
popcorn_chat_4272ad3f	ja	What...;;??	game/tutorial_day_scripts/tutorial_6_meeting.rpy	64
popcorn_chat_fad491e3	ju	I feel like [name] understands me very well.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	65
popcorn_chat_439364c1	ju		game/tutorial_day_scripts/tutorial_6_meeting.rpy	66
popcorn_chat_96a7caf8	ju	Assistant Kang.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	67
popcorn_chat_9c5796d6	ju	I'd like to invite [name] to the morning meeting today.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	68
popcorn_chat_c1bc0f9f	ja	What do you mean?	game/tutorial_day_scripts/tutorial_6_meeting.rpy	69
popcorn_chat_d1e0c478	ju	Cancel the meeting that was planned and you, me, and [name], the three of us will discuss a plan that will ensure Elizabeth the 3rd's safety.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	70
popcorn_chat_3c7798a7	ja	I don't think you should cancel a meeting that was already planned because of one dream.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	71
popcorn_chat_68002807	ju	It's not because of the dream. I've always been bothered by how free she was to roam around the house...	game/tutorial_day_scripts/tutorial_6_meeting.rpy	72
popcorn_chat_4a759655	ja	The number of security cameras and guards in your penthouse is probably higher than the employees here.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	73
popcorn_chat_b230717f	ju	That's not what's important.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	74
popcorn_chat_9b963211	ju	I don't think you understand very well, so I'll need to hear [name]'s opinion.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	75
popcorn_chat_0f5b53f5	m	Hahaha~ of course. You should listen to my excellent ideas.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	80
popcorn_chat_67b3a3d3	ju	You're very quick to understand.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	82
popcorn_chat_6c973456	ju	Come to the C&R building right away.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	84
popcorn_chat_44b81b2a	ja	-_-	game/tutorial_day_scripts/tutorial_6_meeting.rpy	85
popcorn_chat_7c89f958_2	ja		game/tutorial_day_scripts/tutorial_6_meeting.rpy	86
popcorn_chat_32a0406b	ja	Why are we talking about this now?;;	game/tutorial_day_scripts/tutorial_6_meeting.rpy	87
popcorn_chat_90728a28	ja	I don't feel good about this...	game/tutorial_day_scripts/tutorial_6_meeting.rpy	88
popcorn_chat_90c1babf	ju	Stop talking about something else and prepare for the meeting.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	89
popcorn_chat_545511d2	ja	Yes, Mr. Han...	game/tutorial_day_scripts/tutorial_6_meeting.rpy	90
popcorn_chat_2b1dbd4d	ja	[name],	game/tutorial_day_scripts/tutorial_6_meeting.rpy	91
popcorn_chat_1fed4f97	ja	The C&R building is the second tallest building in the city so I'll assume you know where it is.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	92
popcorn_chat_b5961ffa	ja	Please go to the information desk and say your name and that you're an RFA member. I will tell them to show you to the conference room.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	93
popcorn_chat_f93dee05	ju	Good.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	94
popcorn_chat_5717614a	ju	Then I'll have to go and get ready.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	95
popcorn_chat_4f82bf51	ju	[name]... I'll look forward to your wonderful ideas.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	96
popcorn_chat_279e7dce	ja		game/tutorial_day_scripts/tutorial_6_meeting.rpy	98
popcorn_chat_6e2feb75	ja	There's not even an hour left until the meeting and he wants to cancel his appointment...	game/tutorial_day_scripts/tutorial_6_meeting.rpy	99
popcorn_chat_865fa821	ja	Haha...	game/tutorial_day_scripts/tutorial_6_meeting.rpy	100
popcorn_chat_fb2d0b23	ja	So the three of us will have a meeting...	game/tutorial_day_scripts/tutorial_6_meeting.rpy	101
popcorn_chat_08fda4f8	ja	Weren't you flustered by Mr. Han's sudden suggestion?	game/tutorial_day_scripts/tutorial_6_meeting.rpy	102
popcorn_chat_f4c9fe32	m	Not at all~ See ya later.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	107
popcorn_chat_8a737752	ja	Yes...	game/tutorial_day_scripts/tutorial_6_meeting.rpy	108
popcorn_chat_9efd84c7	ja	Please let me know as soon as you're there.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	109
popcorn_chat_expired_67b9eb5f	ju	Zen's written some strange things.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	122
popcorn_chat_expired_60d24f8a	ja		game/tutorial_day_scripts/tutorial_6_meeting.rpy	123
popcorn_chat_expired_bac091ce	ja	There is a meeting with the Women Artists group today.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	124
popcorn_chat_expired_5c382526	ja	I'm telling you this before you come to the office...	game/tutorial_day_scripts/tutorial_6_meeting.rpy	125
popcorn_chat_expired_b512aa1d	ja	The meeting's agenda will be about the \"Loss of the Muse\" exhibition... Please choose a more artistic tie that will suit today's meeting.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	126
popcorn_chat_expired_6916eabb	ju	He's not in his right mind to dream about Elizabeth the 3rd going missing.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	127
popcorn_chat_expired_9107da9d	ja	Isn't it up to him to dream about whatever he wants?	game/tutorial_day_scripts/tutorial_6_meeting.rpy	128
popcorn_chat_expired_7c89f958	ja		game/tutorial_day_scripts/tutorial_6_meeting.rpy	129
popcorn_chat_expired_d61b855e	ju	Don't tell me you believe in his \"psychic\" dream.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	130
popcorn_chat_expired_72bbfa4f	ja	I don't believe in it...	game/tutorial_day_scripts/tutorial_6_meeting.rpy	131
popcorn_chat_expired_db1ae059	ju	Even if it isn't true...	game/tutorial_day_scripts/tutorial_6_meeting.rpy	132
popcorn_chat_expired_6bab4395	ju	It might be good to come up with a plan to protect Elizabeth the 3rd just in case.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	133
popcorn_chat_expired_7c89f958_1	ja		game/tutorial_day_scripts/tutorial_6_meeting.rpy	134
popcorn_chat_expired_5421c012	ja	This is not the time for that...	game/tutorial_day_scripts/tutorial_6_meeting.rpy	135
popcorn_chat_expired_725f70b5	ju	Perhaps Zen had that dream last night	game/tutorial_day_scripts/tutorial_6_meeting.rpy	136
popcorn_chat_expired_a86d102a	ju	because he harbors feelings towards her.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	137
popcorn_chat_expired_80db44c8	ja	I doubt that is the case, as he left the chatroom saying his nose got itchy.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	138
popcorn_chat_expired_526bbc56	ju	If he has a problem, I'll consider referring him to a therapist.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	139
popcorn_chat_expired_907197b5	ja	I don't think there's a need for that. We are free to imagine whatever we want, after all;;	game/tutorial_day_scripts/tutorial_6_meeting.rpy	140
popcorn_chat_expired_3d333097	ju	Hmm	game/tutorial_day_scripts/tutorial_6_meeting.rpy	141
popcorn_chat_expired_228b7e9d	ju	I wish [name] was here.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	142
popcorn_chat_expired_6c21e478	ju	I feel like [they] understand[s_verb] me very well.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	143
popcorn_chat_expired_439364c1	ju		game/tutorial_day_scripts/tutorial_6_meeting.rpy	144
popcorn_chat_expired_96a7caf8	ju	Assistant Kang.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	145
popcorn_chat_expired_9c5796d6	ju	I'd like to invite [name] to the morning meeting today.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	146
popcorn_chat_expired_c1bc0f9f	ja	What do you mean?	game/tutorial_day_scripts/tutorial_6_meeting.rpy	147
popcorn_chat_expired_d1e0c478	ju	Cancel the meeting that was planned and you, me, and [name], the three of us will discuss a plan that will ensure Elizabeth the 3rd's safety.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	148
popcorn_chat_expired_3c7798a7	ja	I don't think you should cancel a meeting that was already planned because of one dream.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	149
popcorn_chat_expired_68002807	ju	It's not because of the dream. I've always been bothered by how free she was to roam around the house...	game/tutorial_day_scripts/tutorial_6_meeting.rpy	150
popcorn_chat_expired_4a759655	ja	The number of security cameras and guards in your penthouse is probably higher than the employees here.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	151
popcorn_chat_expired_b230717f	ju	That's not what's important.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	152
popcorn_chat_expired_9b963211	ju	I don't think you understand very well, so I'll need to hear [name]'s opinion.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	153
popcorn_chat_expired_fe7230d9	ja	But [they_re] not even here...;;	game/tutorial_day_scripts/tutorial_6_meeting.rpy	154
popcorn_chat_expired_0023f0ad	ju	I'm sure [they]'ll read the messenger soon. Call [them] if you must.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	155
popcorn_chat_expired_9b7b6911	ju	Tell [them] to come to the C&R building right away.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	156
popcorn_chat_expired_44b81b2a	ja	-_-	game/tutorial_day_scripts/tutorial_6_meeting.rpy	157
popcorn_chat_expired_7c89f958_2	ja		game/tutorial_day_scripts/tutorial_6_meeting.rpy	158
popcorn_chat_expired_32a0406b	ja	Why are we talking about this now?;;	game/tutorial_day_scripts/tutorial_6_meeting.rpy	159
popcorn_chat_expired_90728a28	ja	I don't feel good about this...	game/tutorial_day_scripts/tutorial_6_meeting.rpy	160
popcorn_chat_expired_90c1babf	ju	Stop talking about something else and prepare for the meeting.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	161
popcorn_chat_expired_545511d2	ja	Yes, Mr. Han...	game/tutorial_day_scripts/tutorial_6_meeting.rpy	162
popcorn_chat_expired_cff0d5f4	ja	[name], when you read this,	game/tutorial_day_scripts/tutorial_6_meeting.rpy	163
popcorn_chat_expired_1fed4f97	ja	The C&R building is the second tallest building in the city so I'll assume you know where it is.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	164
popcorn_chat_expired_b5961ffa	ja	Please go to the information desk and say your name and that you're an RFA member. I will tell them to show you to the conference room.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	165
popcorn_chat_expired_f93dee05	ju	Good.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	166
popcorn_chat_expired_5717614a	ju	Then I'll have to go and get ready.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	167
popcorn_chat_expired_4f82bf51	ju	[name]... I'll look forward to your wonderful ideas.	game/tutorial_day_scripts/tutorial_6_meeting.rpy	168
popcorn_chat_expired_279e7dce	ja		game/tutorial_day_scripts/tutorial_6_meeting.rpy	170
